"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.036480775E1,-4.715194702E-2,2.559677124E-1,9.899364166E0,9.902785147E0
1.037483975E1,-2.993774414E-4,2.356100464E-1,9.942175140E0,9.944966501E0
1.038487075E1,1.047821045E-2,2.589614868E-1,1.008063721E1,1.008396833E1
1.039490275E1,4.041595459E-3,2.917433167E-1,1.004785538E1,1.005209074E1
1.040493475E1,-3.951782227E-2,2.585124207E-1,9.927954712E0,9.931398446E0
1.041496675E1,5.149291992E-2,2.565664673E-1,9.919721832E0,9.923172834E0
1.042499775E1,5.089416504E-3,2.468367004E-1,9.955796814E0,9.958857588E0
1.043502975E1,-2.978805542E-2,2.389031982E-1,9.993218994E0,9.996118643E0
1.044506175E1,1.945953369E-2,2.321672058E-1,9.967322845E0,9.970045386E0
1.045509275E1,1.975891113E-2,2.124082947E-1,9.862840118E0,9.865146877E0
1.046512475E1,-4.640350342E-3,2.463876343E-1,9.895472260E0,9.898540278E0
1.047515675E1,-1.496887207E-4,2.475851440E-1,9.728269958E0,9.731419979E0
1.048518775E1,5.628295898E-2,2.522254944E-1,9.702074432E0,9.705515636E0
1.049521975E1,6.301895142E-2,2.483335876E-1,9.912387085E0,9.915697589E0
1.050525175E1,2.439926147E-2,2.532733154E-1,9.732760620E0,9.736086071E0
1.051528375E1,3.906875610E-2,2.680924988E-1,9.561217346E0,9.565054997E0
1.052531475E1,4.969665527E-2,2.035766602E-1,9.697434082E0,9.699697984E0
1.053534675E1,5.343887329E-2,2.119592285E-1,9.739945679E0,9.742398280E0
1.054537875E1,-2.574645996E-2,2.531236267E-1,9.777667236E0,9.780976998E0
1.055540975E1,1.990859985E-2,2.186952209E-1,9.706864471E0,9.709348167E0
1.056544175E1,1.113684082E-1,2.028282166E-1,9.713301086E0,9.716056824E0
1.057547375E1,5.104385376E-2,2.318678284E-1,9.752369843E0,9.755259387E0
1.058550575E1,-1.646575928E-2,2.086660767E-1,9.668843536E0,9.671108932E0
1.059553675E1,5.029541016E-2,1.719923401E-1,9.722282410E0,9.723933682E0
1.060556875E1,6.002517700E-2,2.165995789E-1,9.877359924E0,9.879916876E0
1.061560075E1,1.945953369E-2,2.294728088E-1,9.774074707E0,9.776787449E0
1.062563175E1,-1.122665405E-2,2.035766602E-1,9.722881165E0,9.725018644E0
1.063566375E1,3.173400879E-2,2.411485291E-1,9.788893890E0,9.791915199E0
1.064569575E1,8.831634521E-3,2.269281006E-1,9.839189301E0,9.841809816E0
1.065572775E1,-1.796264648E-3,2.243833923E-1,9.717941437E0,9.720531719E0
1.066575875E1,3.637435913E-2,2.725831604E-1,9.773925018E0,9.777792948E0
1.067579075E1,2.694396973E-2,2.495310974E-1,9.845326538E0,9.848525087E0
1.068582275E1,-1.766326904E-2,2.290237427E-1,9.797126770E0,9.799819224E0
1.069585375E1,-2.844085693E-3,2.559677124E-1,9.762548676E0,9.765904167E0
1.070588575E1,-2.544708252E-3,2.284249878E-1,9.784552917E0,9.787219229E0
1.071591775E1,-1.766326904E-2,2.776725769E-1,9.919422455E0,9.923323833E0
1.072594975E1,-3.338058472E-2,2.257305908E-1,9.789193268E0,9.791852399E0
1.073598075E1,1.377136230E-2,2.061213684E-1,9.681118011E0,9.683321828E0
1.074601275E1,5.433700562E-2,2.701881409E-1,9.838440857E0,9.842300170E0
1.075604475E1,1.077758789E-2,2.665956116E-1,9.769733734E0,9.773376418E0
1.076607575E1,-1.676513672E-2,2.637515259E-1,9.687854004E0,9.691458153E0
1.077610775E1,5.403762817E-2,2.438429260E-1,9.747729492E0,9.750928658E0
1.078613975E1,5.328918457E-2,2.432441711E-1,9.707163849E0,9.710357226E0
1.079617175E1,3.218307495E-2,2.588117981E-1,9.696236572E0,9.699743448E0
1.080620275E1,6.646179199E-2,2.296224976E-1,9.597442017E0,9.600418581E0
1.081623475E1,9.819580078E-2,2.067201233E-1,9.707762604E0,9.710459845E0
1.082626675E1,4.879852295E-2,2.035766602E-1,9.813143463E0,9.815376171E0
1.083629775E1,4.415817261E-2,2.483335876E-1,9.532776489E0,9.536112788E0
1.084632975E1,1.065783691E-1,2.398013306E-1,9.746082916E0,9.749615164E0
1.085636175E1,4.655319214E-2,2.071691895E-1,9.854756927E0,9.857044201E0
1.086639375E1,-1.047821045E-3,2.447410583E-1,9.548194427E0,9.551330594E0
1.087642475E1,2.469863892E-2,2.715353394E-1,9.771829376E0,9.775632502E0
1.088645675E1,1.811233521E-2,1.754351807E-1,1.000474503E1,1.000629945E1
1.089648875E1,1.721420288E-2,2.005828857E-1,9.831704865E0,9.833765828E0
1.090651975E1,-5.673202515E-2,2.426454163E-1,9.804910583E0,9.808076614E0
1.091655175E1,5.733078003E-2,1.956431580E-1,9.854307861E0,9.856416514E0
1.092658375E1,6.481521606E-2,2.158511353E-1,9.841883698E0,9.844463796E0
1.093661475E1,-1.317260742E-2,2.791694641E-1,9.948013000E0,9.951938091E0
1.094664675E1,-5.388793945E-3,2.359094238E-1,9.864486694E0,9.867308652E0
1.095667875E1,3.427871704E-2,2.236349487E-1,9.800868988E0,9.803480022E0
1.096671075E1,-7.484436035E-3,2.872526550E-1,9.823771362E0,9.827973030E0
1.097674175E1,-1.272354126E-2,2.773731995E-1,9.766440582E0,9.770386862E0
1.098677375E1,-1.616638184E-2,2.278262329E-1,9.846673737E0,9.849322303E0
1.099680575E1,3.592529297E-2,2.733316040E-1,9.930499420E0,9.934325318E0
1.100683675E1,-1.796264648E-3,2.300715637E-1,9.778265991E0,9.780972444E0
1.101686875E1,4.939727783E-3,2.381547546E-1,9.683363342E0,9.686292774E0
1.102690075E1,7.170089722E-2,2.621049500E-1,9.933642883E0,9.937358852E0
1.103693275E1,3.008743286E-2,2.239343262E-1,9.906549225E0,9.909125561E0
1.104696375E1,-8.382568359E-3,2.122586060E-1,9.841135254E0,9.843427608E0
1.105699575E1,5.658233643E-2,2.218386841E-1,9.919422455E0,9.922064090E0
1.106702775E1,-1.347198486E-2,2.627037048E-1,9.873767395E0,9.877270742E0
1.107705875E1,-2.978805542E-2,2.448907471E-1,9.813742218E0,9.816842421E0
1.108709075E1,3.143463135E-3,2.249821472E-1,9.770182800E0,9.772773342E0
1.109712275E1,2.799179077E-2,2.528242493E-1,9.872120819E0,9.875397365E0
1.110715475E1,1.886077881E-2,2.417472839E-1,9.931846619E0,9.934806225E0
1.111718575E1,-4.580474854E-2,2.728825378E-1,9.674980774E0,9.678936715E0
1.112721775E1,-1.347198486E-3,2.787203979E-1,9.666298828E0,9.670316433E0
1.113724975E1,3.502716064E-2,2.233355713E-1,9.747879181E0,9.750500203E0
1.114728075E1,-7.783813477E-3,1.971400452E-1,9.719887390E0,9.721889511E0
1.115731275E1,-3.727249146E-2,2.308200073E-1,9.743238831E0,9.746043814E0
1.116734475E1,1.437011719E-2,2.194436646E-1,9.755213928E0,9.757692392E0
1.117737575E1,1.242416382E-2,2.065704346E-1,9.761500854E0,9.763694211E0
1.118740713E1,-1.945953369E-2,2.170486450E-1,9.628726959E0,9.631192639E0
1.119743913E1,1.541793823E-2,2.618055725E-1,9.673932953E0,9.677487207E0
1.120747113E1,5.942642212E-2,2.204914856E-1,1.000399658E1,1.000660260E1
1.121750213E1,3.532653809E-2,2.251318359E-1,9.854457550E0,9.857092163E0
1.122753413E1,-1.197509766E-3,2.941383362E-1,9.668095093E0,9.672568507E0
1.123756612E1,2.589614868E-2,2.933898926E-1,9.826615448E0,9.831028400E0
1.124759713E1,3.323089600E-2,2.061213684E-1,9.940079498E0,9.942271911E0
1.125762913E1,4.131408691E-2,2.004331970E-1,9.882898407E0,9.885017008E0
1.126766113E1,-2.933898926E-2,2.311193848E-1,9.845625916E0,9.848381929E0
1.127769313E1,9.475296021E-2,1.927990723E-1,9.925709381E0,9.928033860E0
1.128772413E1,7.110214233E-2,1.817221069E-1,9.863588562E0,9.865518626E0
1.129775612E1,1.182540894E-2,2.871029663E-1,9.758956146E0,9.763185598E0
1.130778813E1,2.754272461E-2,2.303709412E-1,9.869725800E0,9.872452417E0
1.131781913E1,5.538482666E-2,2.028282166E-1,9.976154480E0,9.978369855E0
1.132785113E1,-1.152603149E-2,2.643502808E-1,9.785750427E0,9.789327114E0
1.133788313E1,-1.077758789E-2,2.429447937E-1,9.752818909E0,9.755850296E0
1.134791513E1,4.490661621E-4,2.406994629E-1,9.897717590E0,9.900643915E0
1.135794613E1,-7.334747314E-3,2.911445618E-1,9.853409729E0,9.857712830E0
1.136797812E1,-3.547622681E-2,2.158511353E-1,9.801018677E0,9.803459460E0
1.137801013E1,1.047821045E-2,2.487826538E-1,9.924212494E0,9.927335807E0
1.138804113E1,5.328918457E-2,2.667453003E-1,9.914333038E0,9.918063943E0
1.139807313E1,7.484436035E-3,2.546205139E-1,9.779463501E0,9.782780484E0
1.140810513E1,-1.631607056E-2,2.299218750E-1,9.744735718E0,9.747461438E0
1.141813713E1,3.772155762E-2,2.377056885E-1,9.766440582E0,9.769405742E0
1.142816812E1,-5.388793945E-3,2.754272461E-1,9.873018951E0,9.876861466E0
1.143820013E1,-2.978805542E-2,2.520758057E-1,9.757309570E0,9.760610616E0
1.144823213E1,1.646575928E-2,2.429447937E-1,9.662855988E0,9.665923605E0
1.145826313E1,5.942642212E-2,2.624043274E-1,9.787397003E0,9.791094302E0
1.146829513E1,3.577560425E-2,2.477348328E-1,9.601483612E0,9.604745702E0
1.147832713E1,-3.143463135E-3,3.032693481E-1,9.579778748E0,9.584578396E0
1.148835912E1,5.987548828E-2,2.718347168E-1,9.900561676E0,9.904473771E0
1.149839012E1,1.511856079E-2,2.441423035E-1,9.666448517E0,9.669542955E0
1.150842213E1,2.514770508E-2,2.011816406E-1,9.636510773E0,9.638643386E0
1.151845413E1,1.257385254E-2,2.296224976E-1,9.737400970E0,9.740116131E0
1.152848513E1,2.230361938E-2,2.285746765E-1,9.784552917E0,9.787247807E0
1.153851713E1,1.347198486E-2,1.607656860E-1,9.953551483E0,9.954858825E0
1.154854913E1,-1.930984497E-2,2.017803955E-1,9.833052063E0,9.835141131E0
1.155858112E1,4.505630493E-2,2.453398132E-1,9.797875214E0,9.801049964E0
1.156861213E1,6.062393188E-2,2.185455322E-1,1.003168900E1,1.003425241E1
1.157864413E1,-3.592529297E-3,2.619552612E-1,9.789342957E0,9.792847849E0
1.158867613E1,1.736389160E-2,2.986289978E-1,9.786798248E0,9.791368686E0
1.159870713E1,7.214996338E-2,2.766247559E-1,1.011072464E1,1.011476543E1
1.160873913E1,1.886077881E-2,2.258802795E-1,9.970017242E0,9.972593516E0
1.161877112E1,2.529739380E-2,1.904040527E-1,9.773775330E0,9.775662528E0
1.162880313E1,-7.035369873E-3,2.662962341E-1,9.870623932E0,9.874217943E0
1.163883413E1,9.624984741E-2,2.276765442E-1,9.952653351E0,9.955722443E0
1.164886613E1,6.092330933E-2,2.043251038E-1,9.944270782E0,9.946556278E0
1.165889813E1,-4.340972900E-3,3.110531616E-1,9.838590546E0,9.843507344E0
1.166892913E1,4.460723877E-2,2.366578674E-1,9.835147705E0,9.838095707E0
1.167896113E1,3.472778320E-2,2.139051819E-1,9.747130737E0,9.749539428E0
1.168899312E1,5.987548828E-4,2.999761963E-1,9.680219879E0,9.684866699E0
1.169902513E1,-5.987548828E-4,2.342628479E-1,9.843530273E0,9.846317468E0
1.170905613E1,-1.137634277E-2,2.227368164E-1,9.961484985E0,9.963981344E0
1.171908813E1,-2.844085693E-3,2.412982178E-1,9.746382294E0,9.749369248E0
1.172912013E1,-3.622467041E-2,2.300715637E-1,9.617949371E0,9.620768954E0
1.173915113E1,4.580474854E-2,2.426454163E-1,9.738149414E0,9.741279633E0
1.174918312E1,8.083190918E-3,2.689906311E-1,9.790390778E0,9.794088670E0
1.175921512E1,9.729766846E-3,2.478845215E-1,9.839338989E0,9.842465806E0
1.176924713E1,1.556762695E-2,2.035766602E-1,9.733359375E0,9.735500528E0
1.177927813E1,4.430786133E-2,2.441423035E-1,9.734856262E0,9.738018027E0
1.178931013E1,-7.334747314E-3,2.661465454E-1,9.825867004E0,9.829473545E0
1.179934213E1,-2.829116821E-2,2.264790344E-1,9.627230072E0,9.629935202E0
1.180937313E1,4.011657715E-2,2.418969727E-1,9.811047821E0,9.814111413E0
1.181940512E1,7.768844604E-2,2.466870117E-1,1.001537292E1,1.001871173E1
1.182943713E1,-2.305206299E-2,2.501298523E-1,9.632618866E0,9.635893449E0
1.183946813E1,2.634521484E-2,2.683918762E-1,9.692793732E0,9.696544673E0
1.184950013E1,3.472778320E-2,2.636018372E-1,9.902208252E0,9.905777113E0
1.185953213E1,-3.891906738E-3,2.644999695E-1,9.804461517E0,9.808029416E0
1.186956413E1,1.272354126E-2,2.103126526E-1,9.912536774E0,9.914775771E0
1.187959513E1,2.215393066E-2,2.240840149E-1,9.871372375E0,9.873940298E0
1.188962712E1,3.667373657E-2,2.374063110E-1,9.850415955E0,9.853344671E0
1.189965913E1,1.811233521E-2,1.654060364E-1,9.957443390E0,9.958833570E0
1.190969013E1,-1.916015625E-2,2.261796570E-1,9.681417389E0,9.684078015E0
1.191972213E1,7.768844604E-2,2.580633545E-1,9.966873779E0,9.970516793E0
1.192975413E1,7.259902954E-2,2.297721863E-1,1.008662476E1,1.008950271E1
1.193978613E1,1.916015625E-2,2.541714478E-1,9.701775055E0,9.705122846E0
1.194981712E1,3.592529297E-2,2.586621094E-1,9.724078674E0,9.727584632E0
1.195984913E1,6.182144165E-2,2.817141724E-1,9.914782104E0,9.918976204E0
1.196988113E1,-1.242416382E-2,2.389031982E-1,9.845476227E0,9.848382163E0
1.197991213E1,5.388793945E-2,1.824705505E-1,9.820029144E0,9.821872113E0
1.198994413E1,1.811233521E-2,2.642005920E-1,9.890682220E0,9.894226842E0
1.199997613E1,5.029541016E-2,2.023791504E-1,9.845925293E0,9.848133418E0
1.201000812E1,3.338058472E-2,1.941462708E-1,9.730964355E0,9.732958149E0
1.202003912E1,2.604583740E-2,2.893482971E-1,9.693691864E0,9.698044276E0
1.203007113E1,3.427871704E-2,2.430944824E-1,9.886490936E0,9.889538563E0
1.204010313E1,2.844085693E-2,2.167492676E-1,9.836943970E0,9.839372734E0
1.205013413E1,2.888992310E-2,2.713856506E-1,9.615254974E0,9.619127456E0
1.206016613E1,1.017883301E-2,2.624043274E-1,9.710606689E0,9.714156778E0
1.207019813E1,1.960922241E-2,2.644999695E-1,9.872270508E0,9.875832610E0
1.208023012E1,-4.041595459E-2,2.441423035E-1,9.693542175E0,9.696700409E0
1.209026113E1,-1.601669312E-2,2.294728088E-1,9.785750427E0,9.788453694E0
1.210029313E1,3.727249146E-2,2.180964661E-1,9.882748718E0,9.885225214E0
1.211032513E1,1.646575928E-3,2.459385681E-1,9.790839844E0,9.793928391E0
1.212035613E1,1.167572021E-2,2.597099304E-1,9.723030853E0,9.726505773E0
1.213038813E1,2.395019531E-3,2.180964661E-1,9.691446533E0,9.693900542E0
1.214042012E1,4.445755005E-2,2.299218750E-1,9.884844360E0,9.887617942E0
1.215045112E1,3.592529297E-3,2.389031982E-1,9.990075531E0,9.992932340E0
1.216048313E1,-5.358856201E-2,2.221380615E-1,9.619595947E0,9.622309662E0
1.217051513E1,1.197509766E-3,2.161505127E-1,9.785001984E0,9.787389146E0
1.218054713E1,2.784210205E-2,2.242337036E-1,9.959838409E0,9.962401170E0
1.219057888E1,-2.679428101E-2,2.697390747E-1,9.678722992E0,9.682518054E0
1.220061088E1,2.978805542E-2,2.613565063E-1,9.838740234E0,9.842256040E0
1.221064288E1,3.817062378E-2,2.615061951E-1,1.002719833E1,1.003068038E1
1.222067388E1,-2.993774414E-3,2.779719543E-1,9.770332489E0,9.774286384E0
1.223070588E1,3.562591553E-2,2.085163879E-1,9.739047546E0,9.741344640E0
1.224073787E1,3.577560425E-2,2.763253784E-1,9.848919067E0,9.852859605E0
1.225076988E1,6.481521606E-2,2.631527710E-1,1.004396347E1,1.004761925E1
1.226080088E1,-2.020797729E-2,1.731898499E-1,1.000953506E1,1.001105366E1
1.227083288E1,7.484436035E-3,2.182461548E-1,9.775122528E0,9.777561446E0
1.228086488E1,4.266128540E-2,2.549198914E-1,9.923314362E0,9.926679810E0
1.229089588E1,4.296066284E-2,2.600093079E-1,9.910890198E0,9.914393323E0
1.230092787E1,1.272354126E-2,2.565664673E-1,9.744286652E0,9.747672060E0
1.231095988E1,3.772155762E-2,2.592608643E-1,9.876162415E0,9.879636792E0
1.232099188E1,4.879852295E-2,2.627037048E-1,9.956545258E0,9.960129919E0
1.233102288E1,-4.191284180E-3,2.254312134E-1,9.723479919E0,9.726093694E0
1.234105488E1,5.598358154E-2,2.071691895E-1,9.596992950E0,9.599392008E0
1.235108688E1,2.948867798E-2,2.472857666E-1,9.789941711E0,9.793108727E0
1.236111788E1,3.472778320E-2,2.041754150E-1,9.843530273E0,9.845708805E0
1.237114987E1,3.547622681E-2,1.914518738E-1,9.758956146E0,9.760898393E0
1.238118188E1,6.706054688E-2,2.679428101E-1,9.690398712E0,9.694334308E0
1.239121388E1,3.068618774E-2,2.282752991E-1,9.709109802E0,9.711841453E0
1.240124488E1,2.784210205E-2,2.243833923E-1,9.676627350E0,9.679268565E0
1.241127688E1,3.847000122E-2,2.329156494E-1,9.615554352E0,9.618451805E0
1.242130888E1,3.921844482E-2,2.549198914E-1,9.843081207E0,9.846459764E0
1.243133987E1,5.703140259E-2,2.275268555E-1,1.000848724E1,1.001123559E1
1.244137188E1,-6.167175293E-2,2.607577515E-1,9.565109253E0,9.568861637E0
1.245140388E1,3.936813354E-2,2.682421875E-1,9.687854004E0,9.691646863E0
1.246143488E1,3.847000122E-2,2.131567383E-1,9.925410004E0,9.927773138E0
1.247146688E1,-1.541793823E-2,2.643502808E-1,9.800719299E0,9.804295873E0
1.248149888E1,3.847000122E-2,2.618055725E-1,9.876162415E0,9.879706784E0
1.249153088E1,9.131011963E-3,2.260299683E-1,9.818681946E0,9.821287496E0
1.250156187E1,1.916015625E-2,2.966830444E-1,9.789642334E0,9.794155654E0
1.251159388E1,-1.901046753E-2,2.601589966E-1,9.846374359E0,9.849829040E0
1.252162588E1,-4.026626587E-2,2.585124207E-1,9.768236847E0,9.771739924E0
1.253165688E1,2.544708252E-2,2.496807861E-1,1.005713608E1,1.006026710E1
1.254168888E1,6.137237549E-3,2.219883728E-1,1.002689896E1,1.002935786E1
1.255172088E1,-3.577560425E-2,2.788700867E-1,9.668244781E0,9.672331962E0
1.256175287E1,4.340972900E-2,2.776725769E-1,9.876611481E0,9.880609334E0
1.257178387E1,1.751358032E-2,2.749781799E-1,1.006012985E1,1.006390244E1
1.258181588E1,-1.930984497E-2,2.809657288E-1,9.877210236E0,9.881224451E0
1.259184788E1,1.317260742E-2,2.089654541E-1,9.895322571E0,9.897537515E0
1.260187888E1,2.185455322E-2,2.438429260E-1,9.842781830E0,9.845826077E0
1.261191088E1,2.454895020E-2,2.377056885E-1,9.875713348E0,9.878604192E0
1.262194288E1,-1.047821045E-2,2.022294617E-1,9.765542450E0,9.767641777E0
1.263197487E1,1.511856079E-2,2.143542480E-1,9.746531982E0,9.748900553E0
1.264200588E1,5.074447632E-2,2.236349487E-1,9.936936035E0,9.939581750E0
1.265203788E1,2.395019531E-2,2.338137817E-1,9.797276459E0,9.800095331E0
1.266206988E1,2.993774414E-2,2.371069336E-1,9.559121704E0,9.562108749E0
1.267210088E1,7.634124756E-2,2.353106689E-1,9.665101318E0,9.668266783E0
1.268213288E1,2.005828857E-2,2.797682190E-1,9.748627625E0,9.752661850E0
1.269216487E1,3.861968994E-2,1.874102783E-1,9.764045563E0,9.765920328E0
1.270219688E1,7.274871826E-2,2.022294617E-1,9.654323730E0,9.656715582E0
1.271222788E1,5.568420410E-2,2.721340942E-1,9.754315796E0,9.758270049E0
1.272225988E1,1.736389160E-2,2.139051819E-1,9.748328247E0,9.750690260E0
1.273229188E1,5.942642212E-2,2.086660767E-1,9.673334198E0,9.675767026E0
1.274232288E1,7.364685059E-2,2.622546387E-1,9.773026886E0,9.776822381E0
1.275235488E1,2.469863892E-2,2.300715637E-1,9.952353973E0,9.955043574E0
1.276238687E1,1.137634277E-2,2.200424194E-1,9.835447083E0,9.837914789E0
1.277241888E1,4.251159668E-2,2.493814087E-1,9.695039063E0,9.698339072E0
1.278244988E1,4.805007935E-2,2.649490356E-1,9.922266541E0,9.925919610E0
1.279248188E1,4.490661621E-4,2.426454163E-1,9.962083740E0,9.965038357E0
1.280251388E1,-2.874023438E-2,2.463876343E-1,9.735754395E0,9.738914031E0
1.281254488E1,2.290237427E-2,2.603086853E-1,9.897867279E0,9.901316165E0
1.282257687E1,3.083587646E-2,2.357597351E-1,9.977651367E0,9.980483972E0
1.283260888E1,-3.847000122E-2,2.662962341E-1,9.832453308E0,9.836133980E0
1.284263988E1,2.395019531E-2,2.574645996E-1,9.791737976E0,9.795151567E0
1.285267188E1,-1.796264648E-2,2.424957275E-1,9.896071014E0,9.899057953E0
1.286270388E1,2.544708252E-2,2.607577515E-1,1.002435425E1,1.002777743E1
1.287273588E1,-4.056564331E-2,2.610571289E-1,9.831555176E0,9.835104146E0
1.288276688E1,-2.155517578E-2,2.586621094E-1,9.754764862E0,9.758217472E0
1.289279887E1,3.367996216E-2,2.456391907E-1,9.953701172E0,9.956788637E0
1.290283088E1,-1.167572021E-2,2.492317200E-1,9.792037354E0,9.795215582E0
1.291286188E1,-1.496887207E-2,2.736309814E-1,9.745933228E0,9.749785252E0
1.292289388E1,4.670288086E-2,2.534230042E-1,9.954150238E0,9.957485192E0
1.293292588E1,-2.634521484E-2,2.665956116E-1,9.930798798E0,9.934411510E0
1.294295788E1,-1.556762695E-2,2.246827698E-1,9.675130463E0,9.677751504E0
1.295298887E1,4.460723877E-2,1.968406677E-1,9.630672913E0,9.632787593E0
1.296302088E1,3.547622681E-2,2.210902405E-1,9.878557434E0,9.881094901E0
1.297305288E1,-2.903961182E-2,2.020797729E-1,9.840386810E0,9.842504362E0
1.298308388E1,-2.245330811E-2,1.968406677E-1,9.604926453E0,9.606969478E0
1.299311588E1,1.930984497E-2,2.152523804E-1,9.713301086E0,9.715705041E0
1.300314788E1,2.784210205E-2,2.242337036E-1,9.733209686E0,9.735832103E0
1.301317987E1,-1.362167358E-2,2.417472839E-1,9.693991241E0,9.697014669E0
1.302321087E1,1.990859985E-2,2.420466614E-1,9.769434357E0,9.772452639E0
1.303324288E1,6.406677246E-2,2.788700867E-1,9.865534515E0,9.869683093E0
1.304327488E1,1.481918335E-2,3.088078308E-1,9.843530273E0,9.848384138E0
1.305330588E1,4.790039062E-3,2.055226135E-1,9.691745911E0,9.693926000E0
1.306333788E1,9.310638428E-2,2.076182556E-1,9.743687897E0,9.746344339E0
1.307336988E1,3.802093506E-2,2.742297363E-1,1.004291565E1,1.004673093E1
1.308340187E1,1.137634277E-2,2.273771667E-1,9.904752960E0,9.907369025E0
1.309343288E1,1.034349060E-1,2.146536255E-1,9.742939453E0,9.745852664E0
1.310346488E1,9.250762939E-2,2.839595032E-1,9.857301636E0,9.861824689E0
1.311349688E1,1.047821045E-2,2.314187622E-1,9.888287201E0,9.891000364E0
1.312352788E1,2.903961182E-2,1.971400452E-1,9.744735718E0,9.746772887E0
1.313355988E1,5.748046875E-2,2.585124207E-1,9.860445099E0,9.864000721E0
1.314359188E1,6.945556641E-2,2.192939758E-1,1.005938141E1,1.006201114E1
1.315362287E1,-3.248245239E-2,1.992356873E-1,9.781708832E0,9.783791578E0
1.316365488E1,1.197509766E-2,2.556683350E-1,9.604926453E0,9.608336061E0
1.317368688E1,6.676116943E-2,2.212399292E-1,9.857750702E0,9.860459069E0
1.318371888E1,4.340972900E-3,2.221380615E-1,9.967322845E0,9.969798838E0
1.319374925E1,8.382568359E-3,2.592608643E-1,9.818981323E0,9.822407072E0
1.320378125E1,3.622467041E-2,2.472857666E-1,9.771529999E0,9.774725622E0
1.321381325E1,1.077758789E-2,2.252815247E-1,9.898016968E0,9.900586236E0
1.322384425E1,2.634521484E-2,2.263293457E-1,9.825118561E0,9.827760364E0
1.323387625E1,-2.948867798E-2,2.716850281E-1,9.725874939E0,9.729713545E0
1.324390825E1,5.688171387E-3,2.782713318E-1,9.930349731E0,9.934249497E0
1.325394025E1,1.960922241E-2,2.227368164E-1,9.962832184E0,9.965341004E0
1.326397125E1,-3.323089600E-2,2.600093079E-1,9.648186493E0,9.651746564E0
1.327400325E1,1.257385254E-2,2.740800476E-1,9.659113770E0,9.663009717E0
1.328403525E1,3.128494263E-2,2.610571289E-1,9.820029144E0,9.823548339E0
1.329406625E1,-4.490661621E-2,2.887495422E-1,9.840536499E0,9.844874377E0
1.330409825E1,-1.930984497E-2,2.448907471E-1,9.730365601E0,9.733465933E0
